Ano,Municipio,editMun,ID,ValorAbsoluto
2010,Bacabal,bacabal,470,3278.22845485413
2010,Bacabeira,bacabeira,471,73.5265746959787
2010,Bacuri,bacuri,472,60.1970333570769
2010,Bacurituba,bacurituba,473,34.907667715158354
2010,Balsas,balsas,474,3228.553618220013
2010,Barão de Grajaú,baraodegrajau,475,252.22132305567112
2010,Barra do Corda,barradocorda,476,1612.9326466252019
2010,Barreirinhas,barreirinhas,477,376.523985561426
2010,Belágua,belagua,478,108.37000961878768
2010,Bela Vista do Maranhão,belavistadomaranhao,479,66.88723798731024
2010,Benedito Leite,beneditoleite,480,93.44649350953499
2010,Bequimão,bequimao,481,101.08139624934321
2010,Bernardo do Mearim,bernardodomearim,482,54.7317771681123
2010,Boa Vista do Gurupi,boavistadogurupi,483,33.39740981462447
2010,Bom Jardim,bomjardim,484,477.772214794288
2010,Bom Jesus das Selvas,bomjesusdasselvas,485,383.84927127893576
2010,Bom Lugar,bomlugar,486,103.523796305924
2010,Brejo,brejo,487,300.4265430084049
2010,Brejo de Areia,brejodeareia,488,47.909664209816974
2010,Buriti,buriti,489,88.19174548570366
2010,Buriti Bravo,buritibravo,490,154.80237585526652
2010,Buriticupu,buriticupu,491,678.8579036723049
2010,Buritirana,buritirana,492,202.0500828817655
2010,Cajapió,cajapio,494,53.4563190283864
2010,Cajari,cajari,495,75.4921392440052
2010,Campestre do Maranhão,campestredomaranhao,496,252.21620992614808
2010,Cândido Mendes,candidomendes,497,115.8091521654164
2010,Cantanhede,cantanhede,498,74.9674031895261
2010,Capinzal do Norte,capinzaldonorte,499,83.4678011605841
2010,Carolina,carolina,500,388.503651856683
2010,Carutapera,carutapera,501,82.2281021218729
2010,Caxias,caxias,502,4419.274259101221
2010,Cedral,cedral,503,95.21379750348001
2010,Central do Maranhão,centraldomaranhao,504,40.542673453458306
2010,Centro do Guilherme,centrodoguilherme,505,19.306042467812812
2010,Centro Novo do Maranhão,centronovodomaranhao,506,31.5985605392869
2010,Chapadinha,chapadinha,507,1043.966508325612
2010,Cidelândia,cidelandia,508,181.628860263763
2010,Codó,codo,509,2405.94647831541
2010,Coelho Neto,coelhoneto,510,262.72685368774273
2010,Colinas,colinas,511,681.537882578764
2010,Conceição do Lago-Açu,conceicaodolago-acu,512,45.39293510547795
2010,Coroatá,coroata,513,507.690055482762
2010,Cururupu,cururupu,514,273.6838522031736
2010,Davinópolis,davinopolis,515,307.5327451939916
2010,Dom Pedro,dompedro,516,506.538031802814
2010,Duque Bacelar,duquebacelar,517,128.2446738517491
2010,Esperantinópolis,esperantinopolis,518,225.0143954489707
2010,Estreito,estreito,519,1701.969682978114
2010,Fernando Falcão,fernandofalcao,521,25.22371612951704
2010,Formosa da Serra Negra,formosadaserranegra,522,40.77680627061184
2010,Fortaleza dos Nogueiras,fortalezadosnogueiras,523,96.1943518933071
2010,Fortuna,fortuna,524,162.8523276881048
2010,Godofredo Viana,godofredoviana,525,89.4072783726605
2010,Gonçalves Dias,goncalvesdias,526,147.5048365185625
2010,Governador Archer,governadorarcher,527,111.6390993516838
